Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
2024-12-15,Priyansh Anne,Delhi,Furniture,Chairs,Mesh Back Chair,24873.15,5,6479.12
2024-02-24,Khushi Apte,Rajasthan,Furniture,Furnishings,Cushions,5980.18,3,769.27
2024-02-29,Kaira Hayer,Rajasthan,Furniture,Chairs,Mesh Back Chair,4719.43,2,932.59
2023-09-09,Zara Konda,West Bengal,Office Supplies,Paper,Photo Paper,5494.24,4,297.21
2024-07-18,Shayak Kothari,Uttar Pradesh,Furniture,Furnishings,Cushions,9753.9,4,1622.09
2024-02-11,Ivan Rana,Rajasthan,Furniture,Furnishings,Curtains,1377.76,1,119.02
2024-07-13,Adira Chaudhuri,Gujarat,Office Supplies,Binders,Heavy-Duty Binder,1882.66,1,522.15
2024-02-02,Heer Chhabra,Bihar,Office Supplies,Labels,Address Labels,5708.75,3,1016.96
2024-09-11,Badal Dixit,Delhi,Technology,Phones,Realme GT,5372.91,3,685.51
2024-10-21,Zaina Chowdhury,Delhi,Office Supplies,Paper,A4 Paper 500 sheets,7545.64,2,1436.67
2024-09-15,Saanvi Uppal,Madhya Pradesh,Furniture,Chairs,Mesh Back Chair,947.61,3,142.95
2024-01-22,Kiara Ganguly,Bihar,Office Supplies,Labels,Shipping Labels,4702.95,3,295.01
2024-08-09,Jiya Suresh,Uttar Pradesh,Office Supplies,Storage,File Cabinet,9121.44,4,1628.11
2024-03-19,Aaryahi Cheema,Bihar,Office Supplies,Storage,Storage Box,2614.94,5,763.65
2024-02-13,Nehmat Tata,Uttar Pradesh,Technology,Copiers,HP ScanJet,2672.9,3,642.91
2024-08-16,Adah Saini,West Bengal,Furniture,Chairs,Ergo Chair,5028.56,4,306.76
2024-05-01,Krish Johal,Rajasthan,Furniture,Tables,Study Table,5647.94,5,1411.24
2024-06-10,Misha Kurian,Bihar,Furniture,Furnishings,Table Mats,14862.14,3,1525.66
2024-12-21,Advik Ratti,West Bengal,Furniture,Tables,Study Table,15910.63,4,1667.01
2023-12-06,Kashvi Krish,Delhi,Furniture,Furnishings,Curtains,16384.44,4,2223.11
2024-08-10,Priyansh Ray,West Bengal,Office Supplies,Art,Canvas Pad,14405.65,5,3922.55
2024-10-22,Jivika Seth,Gujarat,Office Supplies,Art,Sketch Pen Set,4734.36,5,1043.88
2024-04-01,Elakshi Chaudhry,West Bengal,Office Supplies,Storage,Storage Box,19679.11,5,2190.76
2023-10-18,Hunar Dara,West Bengal,Furniture,Furnishings,Cushions,14135.14,3,1768.9
2024-02-26,Adira Jha,Bihar,Office Supplies,Labels,Address Labels,12144.1,3,1389.41
2025-04-11,Myra Chaudry,Tamil Nadu,Furniture,Tables,Study Table,18179.35,4,5117.72
2024-02-01,Priyansh Tata,Gujarat,Office Supplies,Storage,Storage Box,15056.45,4,2331.08
2024-10-02,Onkar Sankar,Tamil Nadu,Technology,Copiers,Xerox Pro,6381.36,2,1832.23
2023-09-20,Yuvaan Dar,Maharashtra,Office Supplies,Binders,Heavy-Duty Binder,8593.75,4,1358.17
2023-12-31,Kartik Atwal,Gujarat,Technology,Machines,Lamination Machine,2302.46,3,250.79
2024-08-31,Anahi Kibe,Tamil Nadu,Technology,Machines,Binding Machine,9058.03,4,985.31
2025-05-27,Aarna Sabharwal,Karnataka,Furniture,Tables,Office Desk,8851.43,5,1276.48
2024-01-21,Krish Buch,Delhi,Furniture,Chairs,Executive Chair,920.22,1,144.6
2025-02-26,Aniruddh Dayal,Maharashtra,Furniture,Tables,Study Table,4209.4,4,350.94
2023-11-07,Nirvi Maharaj,Bihar,Technology,Copiers,HP ScanJet,394.06,1,107.67
2025-02-20,Saira Kibe,Bihar,Technology,Phones,iPhone 14,4943.29,1,1006.41
2025-05-20,Bhavin Vasa,Uttar Pradesh,Furniture,Tables,Office Desk,1483.19,1,182.22
2024-02-10,Saksham Ramachandran,Karnataka,Office Supplies,Binders,Heavy-Duty Binder,2419.22,1,636.49
2024-04-01,Yuvraj  Yadav,Bihar,Furniture,Chairs,Ergo Chair,7014.71,2,406.91
2025-01-06,Vivaan Tripathi,Uttar Pradesh,Technology,Accessories,Earbuds,7688.04,4,1362.47
2024-09-09,Miraan Bhalla,Tamil Nadu,Technology,Machines,Shredder,10194.08,3,1046.29
2025-03-28,Elakshi Salvi,Karnataka,Technology,Accessories,Earbuds,581.38,1,114.49
2023-09-02,Charvi Wagle,Uttar Pradesh,Furniture,Tables,Study Table,1833.54,2,125.34
2025-02-13,Kismat Bhat,Tamil Nadu,Technology,Copiers,HP ScanJet,9158.43,4,738.67
2024-09-19,Shalv Thaman,Bihar,Office Supplies,Storage,Storage Box,14099.08,3,1444.35
2025-01-21,Zara Shere,Karnataka,Technology,Phones,OnePlus Nord,4476.58,4,297.75
2023-10-14,Aarna Chopra,Karnataka,Furniture,Bookcases,Metal Shelf,9699.28,4,2828.68
2024-01-23,Jayant Chhabra,Karnataka,Office Supplies,Art,Canvas Pad,11332.05,3,2570.63
2025-04-24,Yuvraj  Datta,Karnataka,Office Supplies,Art,Sketch Pen Set,4372.04,1,398.05
2024-04-10,Ayesha Loke,Uttar Pradesh,Technology,Machines,Lamination Machine,2733.62,3,740.96
2024-05-18,Samar Mahajan,Tamil Nadu,Furniture,Furnishings,Cushions,4411.55,2,1070.75
2024-01-25,Pihu Dasgupta,Gujarat,Office Supplies,Art,Sketch Pen Set,9952.57,5,504.44
2024-12-30,Taran Khanna,Tamil Nadu,Technology,Laptops,Dell Inspiron,3592.17,2,771.12
2024-11-06,Ryan Anne,Madhya Pradesh,Office Supplies,Storage,Plastic Organizer,17880.06,4,5335.55
2025-03-05,Seher Saini,Rajasthan,Office Supplies,Storage,File Cabinet,2383.77,1,547.74
2024-11-26,Prisha Subramaniam,Uttar Pradesh,Office Supplies,Art,Sketch Pen Set,1565.53,1,85.29
2024-04-17,Ojas Majumdar,Rajasthan,Office Supplies,Binders,Heavy-Duty Binder,18350.82,4,3710.35
2024-03-31,Navya Sarma,Tamil Nadu,Furniture,Bookcases,Corner Bookrack,5882.25,4,1605.14
2023-12-24,Hazel Verma,Bihar,Furniture,Tables,Adjustable Table,6285.3,3,321.0
2025-05-30,Vidur Agrawal,Uttar Pradesh,Furniture,Chairs,Mesh Back Chair,4211.01,2,663.25
2023-09-02,Onkar Dora,Madhya Pradesh,Furniture,Bookcases,Corner Bookrack,1113.79,4,297.53
2025-04-21,Rohan Cheema,Maharashtra,Office Supplies,Art,Sketch Pen Set,19786.27,4,2044.98
2024-02-25,Advika Raval,Delhi,Office Supplies,Storage,Plastic Organizer,9286.04,2,1367.43
2024-01-22,Vritika Badal,Madhya Pradesh,Office Supplies,Art,Paint Brush,536.43,2,84.42
2024-06-23,Vanya Korpal,Maharashtra,Technology,Accessories,Wireless Charger,823.41,1,195.44
2024-05-17,Shamik Sekhon,West Bengal,Technology,Accessories,Earbuds,6584.29,3,1820.48
2024-01-12,Ishaan Sarkar,Delhi,Furniture,Tables,Office Desk,5056.69,3,938.42
2024-10-03,Sumer Kade,Karnataka,Office Supplies,Binders,White Binder,4294.55,1,218.3
2023-07-15,Amani Saran,Karnataka,Furniture,Chairs,Recliner,3871.52,1,520.26
2023-11-13,Nayantara Rege,Madhya Pradesh,Office Supplies,Storage,Plastic Organizer,2509.96,1,511.01
2023-10-07,Vritika Rege,Gujarat,Furniture,Bookcases,Wooden Bookcase,4123.65,2,401.33
2024-10-24,Yakshit Chaudhry,Delhi,Technology,Phones,iPhone 14,1799.8,2,162.13
2023-08-26,Saksham Mani,Uttar Pradesh,Office Supplies,Storage,File Cabinet,1028.96,3,271.0
2024-07-29,Indranil Dash,Tamil Nadu,Technology,Phones,Realme GT,2225.38,2,465.93
2024-05-07,Kimaya Sankar,Uttar Pradesh,Office Supplies,Binders,White Binder,19500.14,5,2862.99
2025-05-02,Alisha Khare,Maharashtra,Office Supplies,Art,Paint Brush,2373.97,1,120.91
2024-12-08,Pranay Chadha,Gujarat,Technology,Phones,OnePlus Nord,15194.87,4,788.0
2023-11-25,Yasmin Dhaliwal,Karnataka,Technology,Machines,Lamination Machine,3054.31,1,581.4
2023-11-12,Zeeshan Gour,Uttar Pradesh,Furniture,Tables,Office Desk,24907.26,5,5765.43
2025-05-10,Uthkarsh Tiwari,Gujarat,Technology,Phones,iPhone 14,3395.76,2,867.76
2025-06-10,Akarsh Apte,Maharashtra,Technology,Phones,iPhone 14,10173.46,3,3047.98
2023-11-24,Dhruv Kashyap,Karnataka,Office Supplies,Art,Canvas Pad,5495.15,3,840.8
2023-11-02,Rati Varkey,Uttar Pradesh,Furniture,Bookcases,Wooden Bookcase,11236.25,3,1704.74
2024-05-22,Yakshit Ranganathan,Karnataka,Furniture,Bookcases,Metal Shelf,4373.62,1,1237.09
2024-04-04,Indrajit Basu,Gujarat,Office Supplies,Storage,File Cabinet,656.75,1,76.22
2023-07-04,Jiya Bhargava,Karnataka,Technology,Copiers,Xerox Pro,6095.45,5,1524.43
2025-03-27,Trisha Karan,West Bengal,Furniture,Chairs,Recliner,19116.18,5,5318.95
2024-12-29,Fateh Choudhury,West Bengal,Furniture,Bookcases,Corner Bookrack,4497.56,1,1070.76
2025-03-16,Kanav Venkataraman,Delhi,Furniture,Bookcases,Metal Shelf,4474.29,3,281.94
2024-07-11,Reyansh Shenoy,Delhi,Furniture,Chairs,Executive Chair,1616.48,4,407.96
2025-04-19,Hansh Kale,West Bengal,Technology,Laptops,HP Pavilion,6072.2,2,1155.53
2025-03-25,Kismat Chokshi,Karnataka,Furniture,Chairs,Recliner,6625.46,2,1273.77
2023-11-18,Samiha Sandhu,Tamil Nadu,Furniture,Chairs,Ergo Chair,2025.95,2,586.15
2025-02-28,Jivin Jayaraman,Rajasthan,Office Supplies,Storage,File Cabinet,3470.77,1,932.83
2024-01-13,Aniruddh Dhillon,Madhya Pradesh,Office Supplies,Paper,Legal Paper,969.97,2,99.67
2025-05-28,Miraya Kar,Madhya Pradesh,Office Supplies,Labels,Address Labels,5557.46,3,839.9
2024-12-06,Tushar Manne,West Bengal,Office Supplies,Labels,Shipping Labels,6317.29,2,1720.78
2024-06-22,Dharmajan Ahluwalia,Bihar,Office Supplies,Labels,Shipping Labels,827.89,4,65.12
2024-04-27,Samarth Saraf,West Bengal,Office Supplies,Paper,Photo Paper,5935.51,2,1505.31
2024-12-25,Riya Handa,Karnataka,Office Supplies,Binders,White Binder,1308.11,1,147.16
2024-01-09,Sara Raju,Karnataka,Furniture,Chairs,Ergo Chair,3054.87,2,238.75
2023-08-08,Divit Mallick,Delhi,Furniture,Tables,Adjustable Table,2184.11,1,295.6
2024-06-23,Shamik Dalal,Delhi,Technology,Accessories,Phone Cover,5281.61,3,806.93
2025-03-08,Mahika Sampath,West Bengal,Office Supplies,Storage,Storage Box,13531.9,4,3578.36
2024-07-19,Aarush Date,Gujarat,Furniture,Tables,Office Desk,8751.53,2,2315.03
2024-11-26,Romil Hora,Uttar Pradesh,Office Supplies,Paper,Legal Paper,6899.29,3,779.81
2024-08-31,Hansh Walla,Maharashtra,Technology,Machines,Lamination Machine,3791.96,1,686.61
2024-01-12,Kavya Chakraborty,West Bengal,Furniture,Furnishings,Curtains,3121.08,2,294.21
2025-06-15,Damini Koshy,Delhi,Furniture,Furnishings,Table Mats,11906.3,5,1497.8
2023-09-01,Anahita Bhatti,West Bengal,Furniture,Furnishings,Curtains,19299.36,4,2265.94
2024-05-25,Rhea Lanka,Karnataka,Technology,Accessories,Wireless Charger,3948.84,1,834.41
2024-02-22,Pranay Bhardwaj,Madhya Pradesh,Technology,Accessories,Earbuds,1454.31,2,334.94
2025-05-01,Gokul Krish,Delhi,Office Supplies,Art,Sketch Pen Set,13012.83,3,2330.86
2025-06-12,Siya Gole,Delhi,Technology,Machines,Lamination Machine,23971.7,5,1840.54
2025-05-05,Raunak Zacharia,Madhya Pradesh,Technology,Copiers,Xerox Pro,14785.93,5,4156.44
2025-02-04,Manjari Thakkar,Maharashtra,Furniture,Furnishings,Table Mats,9602.77,2,1266.07
2024-05-27,Ela Dugar,Bihar,Office Supplies,Storage,Plastic Organizer,621.03,3,61.08
2024-07-09,Saksham Shan,Rajasthan,Furniture,Bookcases,Corner Bookrack,10622.79,3,1253.33
2025-06-09,Ivana Varkey,Bihar,Furniture,Furnishings,Table Mats,14536.53,5,1076.03
2023-10-17,Baiju Chandra,Tamil Nadu,Technology,Laptops,Dell Inspiron,1259.57,3,168.83
2023-07-21,Manikya Chand,Gujarat,Technology,Accessories,Earbuds,5169.49,4,1495.92
2024-12-23,Pranay Bumb,Bihar,Furniture,Chairs,Executive Chair,2620.52,2,698.73
2025-05-19,Adira Bhardwaj,Madhya Pradesh,Furniture,Furnishings,Cushions,692.55,1,205.99
2024-03-26,Arnav Kant,Tamil Nadu,Office Supplies,Labels,Address Labels,2497.32,2,185.34
2023-09-19,Amira Koshy,Delhi,Technology,Phones,Realme GT,9859.48,3,2686.22
2023-09-04,Gatik Ghosh,Tamil Nadu,Furniture,Chairs,Recliner,3850.7,5,967.89
2025-04-02,Raunak Chana,Tamil Nadu,Office Supplies,Storage,Storage Box,2484.86,1,296.37
2025-03-23,Siya Kumar,Tamil Nadu,Furniture,Chairs,Ergo Chair,17839.39,4,1338.37
2024-11-20,Jivika Walla,Bihar,Office Supplies,Storage,File Cabinet,601.34,3,134.76
2024-08-05,Keya Agate,Karnataka,Technology,Machines,Binding Machine,3746.72,1,1105.94
2024-01-01,Zeeshan Barad,Tamil Nadu,Office Supplies,Binders,Heavy-Duty Binder,8294.21,2,900.38
2025-05-13,Parinaaz Batta,Tamil Nadu,Furniture,Tables,Study Table,1673.23,2,276.44
2024-12-04,Anay Dhar,Bihar,Office Supplies,Labels,Address Labels,702.31,2,162.54
2024-09-24,Vihaan Grover,West Bengal,Office Supplies,Paper,Legal Paper,3755.45,4,247.17
2023-07-16,Samarth Bose,Maharashtra,Furniture,Furnishings,Cushions,3995.54,2,732.21
2024-12-24,Amira Thakur,Delhi,Office Supplies,Labels,Address Labels,2433.14,2,215.17
2024-01-19,Amani Ratti,Karnataka,Furniture,Furnishings,Curtains,10877.24,3,2484.69
2024-11-14,Shalv Bains,Bihar,Office Supplies,Storage,Storage Box,13363.99,3,1194.06
2025-01-14,Shaan Setty,Bihar,Office Supplies,Storage,Storage Box,9554.73,2,1492.66
2023-07-31,Lakshit Venkataraman,Gujarat,Office Supplies,Labels,Shipping Labels,9330.45,3,2627.02
2023-08-06,Samarth Sur,West Bengal,Furniture,Tables,Office Desk,15633.11,4,2598.49
2024-04-15,Ira Ramachandran,Maharashtra,Furniture,Chairs,Mesh Back Chair,7475.23,2,1370.85
2023-11-09,Yakshit Datta,Bihar,Furniture,Furnishings,Cushions,907.18,2,86.14
2024-04-28,Trisha Verma,Maharashtra,Furniture,Tables,Study Table,21599.28,5,4015.69
2023-12-02,Akarsh Varkey,Madhya Pradesh,Furniture,Tables,Adjustable Table,1827.74,1,337.02
2024-05-01,Vidur Sridhar,Madhya Pradesh,Technology,Copiers,Canon CopyJet,8349.86,2,509.38
2024-11-13,Neelofar Shetty,Tamil Nadu,Technology,Accessories,Phone Cover,2686.18,1,553.92
2024-07-09,Fateh Dixit,Madhya Pradesh,Furniture,Furnishings,Table Mats,3741.16,1,488.07
2025-06-08,Sara Swaminathan,Maharashtra,Furniture,Bookcases,Metal Shelf,3874.3,1,949.25
2023-10-03,Piya Ramachandran,Delhi,Office Supplies,Binders,White Binder,2974.9,3,700.74
2025-03-31,Nitya Bava,Delhi,Office Supplies,Storage,File Cabinet,5015.49,2,1260.61
2024-07-08,Drishya Chaudhry,Maharashtra,Technology,Laptops,MacBook Air,1620.19,5,141.68
2024-01-18,Vidur Khanna,Delhi,Technology,Copiers,Canon CopyJet,16494.57,5,3927.89
2024-05-17,Divij Shukla,Madhya Pradesh,Technology,Accessories,Phone Cover,6163.34,2,1196.28
2024-05-26,Mannat Chander,Madhya Pradesh,Technology,Copiers,Canon CopyJet,922.77,1,236.31
2024-07-26,Divij Bahri,Gujarat,Technology,Laptops,HP Pavilion,9802.39,4,1732.92
2023-12-15,Anahi Sandhu,Bihar,Technology,Phones,iPhone 14,213.42,1,24.61
2024-10-24,Bhamini Lall,Gujarat,Furniture,Furnishings,Cushions,1935.04,1,346.32
2024-05-28,Riaan Kaur,Rajasthan,Office Supplies,Paper,Legal Paper,3950.62,5,605.41
2024-02-12,Zaina Khare,Gujarat,Technology,Laptops,Dell Inspiron,10123.06,3,1432.95
2025-05-25,Gokul Sani,Maharashtra,Furniture,Furnishings,Table Mats,18142.91,5,3742.05
2024-05-21,Nishith Lal,Tamil Nadu,Furniture,Furnishings,Curtains,12360.37,4,2515.98
2024-08-24,Jiya Bajwa,Maharashtra,Technology,Laptops,MacBook Air,19686.73,5,5675.22
2023-09-15,Azad Kunda,Delhi,Office Supplies,Paper,A4 Paper 500 sheets,1485.49,1,91.72
2024-06-18,Zain Batta,Madhya Pradesh,Furniture,Furnishings,Cushions,4472.98,1,1247.11
2024-09-20,Sumer Datta,West Bengal,Office Supplies,Binders,Heavy-Duty Binder,5655.79,2,952.49
2023-07-06,Tiya Krishnamurthy,Tamil Nadu,Furniture,Tables,Office Desk,16545.82,5,2480.67
2024-06-17,Seher Sahota,Delhi,Furniture,Tables,Adjustable Table,7087.79,2,1451.36
2025-04-08,Vedika Chand,Bihar,Technology,Accessories,Earbuds,6470.03,3,580.03
2024-05-12,Azad Barman,Karnataka,Furniture,Furnishings,Table Mats,11000.39,3,2873.96
2025-01-06,Saksham Raj,West Bengal,Technology,Accessories,Phone Cover,1783.22,3,478.55
2024-06-07,Tanya Sampath,Rajasthan,Technology,Copiers,HP ScanJet,3804.89,2,903.94
2025-03-14,Shlok Viswanathan,Rajasthan,Technology,Phones,Samsung Galaxy S22,7322.79,2,1041.75
2023-08-23,Lakshit Chanda,Tamil Nadu,Office Supplies,Paper,Legal Paper,3409.59,1,570.96
2024-05-25,Pari Bera,West Bengal,Technology,Machines,Shredder,14817.03,5,3758.79
2023-09-22,Aarush Hora,Delhi,Office Supplies,Binders,White Binder,4076.78,3,914.63
2024-06-28,Jayan Sagar,Gujarat,Office Supplies,Paper,Legal Paper,4870.55,2,1256.3
2025-04-28,Rania Jain,West Bengal,Furniture,Bookcases,Wooden Bookcase,4967.0,1,610.17
2025-03-16,Romil Ranganathan,Gujarat,Furniture,Tables,Study Table,8353.85,2,955.92
2024-12-11,Prisha Samra,Tamil Nadu,Technology,Phones,Realme GT,8137.1,2,590.06
2023-08-31,Zaina Dora,Madhya Pradesh,Office Supplies,Storage,Plastic Organizer,14648.03,4,3615.77
2023-11-19,Himmat Amble,Tamil Nadu,Office Supplies,Binders,White Binder,3194.05,5,701.72
2023-11-17,Advik Sarin,Rajasthan,Technology,Accessories,Phone Cover,14991.99,3,896.56
2024-11-08,Lakshay Khosla,Delhi,Technology,Phones,iPhone 14,19272.49,5,3356.62
2024-05-27,Nehmat Dara,Uttar Pradesh,Technology,Machines,Lamination Machine,21601.08,5,5286.4
2025-02-10,Dhruv Dora,Maharashtra,Office Supplies,Storage,File Cabinet,2403.55,2,136.14
2024-05-16,Hunar Khalsa,Rajasthan,Furniture,Chairs,Recliner,2838.75,1,736.37
2025-05-24,Farhan Chacko,Rajasthan,Office Supplies,Binders,White Binder,7400.73,3,1670.42
2024-06-03,Seher Sarna,Delhi,Technology,Copiers,HP ScanJet,18400.1,4,4978.52
2025-04-21,Anaya Anne,Gujarat,Office Supplies,Paper,Legal Paper,20009.98,5,1670.46
2023-11-27,Keya Dara,Bihar,Furniture,Chairs,Recliner,4080.87,1,1092.49
2025-04-01,Jiya Thakkar,Delhi,Office Supplies,Storage,Plastic Organizer,8013.84,5,864.19
2023-06-30,Baiju Ganesan,Maharashtra,Office Supplies,Labels,Shipping Labels,4343.05,5,1299.58
2024-12-28,Mohanlal Vaidya,Karnataka,Furniture,Tables,Adjustable Table,6223.06,2,1098.14
2024-07-13,Zeeshan Vala,West Bengal,Furniture,Tables,Office Desk,5462.8,3,377.95
2024-04-29,Armaan Kohli,Karnataka,Technology,Phones,OnePlus Nord,13866.52,5,3954.27
2025-01-06,Drishya Rajagopal,Maharashtra,Furniture,Bookcases,Corner Bookrack,4022.14,3,1141.88
2023-08-10,Mehul Saxena,Maharashtra,Technology,Machines,Binding Machine,17648.47,5,1396.49
2024-02-24,Aarna Mani,Maharashtra,Furniture,Furnishings,Curtains,8798.36,2,561.75
2024-11-08,Priyansh Warrior,Rajasthan,Furniture,Bookcases,Metal Shelf,3121.11,5,835.86
2024-07-12,Anika Bhardwaj,Uttar Pradesh,Furniture,Furnishings,Curtains,1737.82,1,410.63
2024-05-27,Alia Sarkar,West Bengal,Furniture,Tables,Study Table,5723.45,3,1455.76
2025-01-08,Ishaan Dhawan,Rajasthan,Office Supplies,Storage,File Cabinet,3610.57,5,745.92
2024-05-29,Anaya Gera,Karnataka,Technology,Machines,Binding Machine,6060.61,5,1097.72
2024-09-22,Dishani Choudhary,Maharashtra,Technology,Copiers,HP ScanJet,1362.08,1,373.33
2025-04-08,Lavanya Varkey,Gujarat,Furniture,Furnishings,Curtains,4018.93,3,1067.86
2024-02-06,Hansh Wagle,Rajasthan,Office Supplies,Storage,File Cabinet,1217.41,1,257.22
2024-11-27,Zeeshan Thaman,Delhi,Office Supplies,Binders,White Binder,7102.09,3,1587.26
2025-03-06,Yashvi Keer,Bihar,Office Supplies,Binders,Heavy-Duty Binder,17981.13,5,4510.06
2024-01-29,Misha Chawla,Maharashtra,Technology,Laptops,Dell Inspiron,19844.37,4,3884.03
2023-10-02,Nitya Khurana,Bihar,Furniture,Furnishings,Table Mats,23622.18,5,3665.8
2024-10-06,Krish Brar,West Bengal,Office Supplies,Storage,Plastic Organizer,16401.98,5,3934.4
2024-05-12,Divyansh Sundaram,Madhya Pradesh,Office Supplies,Labels,Address Labels,2690.61,3,661.57
2023-12-03,Romil Dalal,Karnataka,Office Supplies,Labels,Address Labels,8740.89,3,1080.39
2025-05-08,Advik Gola,Bihar,Office Supplies,Art,Sketch Pen Set,9551.57,2,2604.09
2023-10-25,Taimur Sandhu,West Bengal,Furniture,Tables,Study Table,7852.18,2,1236.47
2025-03-11,Damini Babu,Rajasthan,Office Supplies,Storage,File Cabinet,17792.26,5,5293.3
2023-09-20,Shayak Kale,Delhi,Technology,Accessories,Wireless Charger,15464.8,4,4532.51
2023-12-15,Fateh Mand,Tamil Nadu,Furniture,Furnishings,Curtains,8687.9,3,2594.84
2025-02-22,Pranay Garde,Bihar,Furniture,Tables,Office Desk,9962.73,3,2736.07
2025-02-11,Tiya Bajaj,Madhya Pradesh,Office Supplies,Paper,Photo Paper,4212.66,1,1243.72
2024-12-11,Indrajit Varkey,Delhi,Furniture,Bookcases,Metal Shelf,9061.59,2,1735.9
2025-06-12,Renee Bakshi,Madhya Pradesh,Technology,Copiers,Xerox Pro,4299.82,2,1035.29
2025-04-07,Yasmin Karnik,West Bengal,Office Supplies,Paper,Legal Paper,3961.28,1,576.8
2024-10-10,Emir Srinivas,Delhi,Technology,Copiers,Canon CopyJet,543.36,2,92.63
2024-07-22,Jhanvi Bail,Tamil Nadu,Technology,Phones,Samsung Galaxy S22,8528.67,5,1144.66
2023-09-23,Ivan Rau,West Bengal,Furniture,Bookcases,Wooden Bookcase,11196.19,4,1233.26
2025-01-09,Taran Brar,Maharashtra,Technology,Laptops,MacBook Air,4196.14,1,382.11
2025-02-04,Rhea Kant,Madhya Pradesh,Furniture,Chairs,Executive Chair,12327.53,4,3412.69
2023-09-09,Sana Virk,Delhi,Technology,Phones,iPhone 14,10474.87,4,720.3
2024-03-09,Neelofar Gopal,Gujarat,Office Supplies,Paper,Photo Paper,430.0,1,28.62
2023-11-27,Gatik Vala,Delhi,Office Supplies,Binders,Heavy-Duty Binder,9670.01,3,660.37
2025-02-10,Zeeshan Sodhi,Uttar Pradesh,Office Supplies,Art,Paint Brush,15654.16,4,4159.7
2025-03-13,Nirvaan Tiwari,Uttar Pradesh,Office Supplies,Paper,Photo Paper,12837.97,4,803.33
2024-07-20,Shlok Dhar,West Bengal,Technology,Accessories,Earbuds,842.18,3,146.39
2024-04-08,Dharmajan Deol,Rajasthan,Technology,Laptops,MacBook Air,958.55,2,273.89
2024-11-21,Taran Rau,Karnataka,Furniture,Furnishings,Cushions,4292.63,5,235.52
2025-01-29,Indrajit Shetty,Uttar Pradesh,Furniture,Furnishings,Table Mats,18523.33,4,5473.56
2023-10-09,Vedika Comar,West Bengal,Office Supplies,Storage,File Cabinet,2106.94,1,381.35
2025-05-21,Zain Jayaraman,Tamil Nadu,Office Supplies,Art,Paint Brush,2345.6,2,253.39
2024-12-04,Ela Sundaram,Karnataka,Furniture,Bookcases,Metal Shelf,3709.51,2,1076.7
2023-10-15,Aniruddh Kant,Delhi,Furniture,Furnishings,Table Mats,1004.31,4,263.52
2024-07-29,Saanvi Swaminathan,Bihar,Furniture,Chairs,Executive Chair,404.46,2,31.61
2024-02-23,Dharmajan Gara,Gujarat,Technology,Accessories,Earbuds,4890.19,2,912.16
2024-05-26,Trisha Butala,Tamil Nadu,Technology,Machines,Lamination Machine,4695.9,2,1281.28
2023-07-22,Vihaan Sibal,West Bengal,Office Supplies,Art,Canvas Pad,2180.42,5,633.0
2024-10-26,Kashvi Balakrishnan,Karnataka,Office Supplies,Art,Paint Brush,6445.12,4,391.54
2025-05-12,Aaina Iyer,West Bengal,Furniture,Furnishings,Cushions,1335.24,1,135.16
2024-02-22,Saira Sharaf,Uttar Pradesh,Technology,Phones,Realme GT,3598.78,5,307.49
2024-01-27,Aayush Thaker,Madhya Pradesh,Technology,Machines,Binding Machine,9185.64,2,631.92
2024-06-04,Rati Jaggi,Bihar,Furniture,Chairs,Ergo Chair,20855.75,5,1576.37
2025-02-25,Inaaya  Ratta,Rajasthan,Furniture,Bookcases,Corner Bookrack,5896.19,2,796.19
2025-05-13,Rasha Gera,Tamil Nadu,Technology,Laptops,Lenovo ThinkPad,17438.4,4,1881.73
2025-05-08,Urvi Chaudhary,Madhya Pradesh,Office Supplies,Paper,A4 Paper 500 sheets,5617.71,2,1679.58
2024-08-14,Dharmajan Badami,Tamil Nadu,Technology,Phones,OnePlus Nord,19006.51,5,5510.78
2025-01-02,Vidur Seshadri,Bihar,Furniture,Furnishings,Table Mats,18260.39,5,2870.03
2024-01-30,Elakshi Madan,Uttar Pradesh,Office Supplies,Binders,Heavy-Duty Binder,2132.76,1,606.87
2024-08-25,Divij Kumer,Karnataka,Furniture,Furnishings,Table Mats,1952.41,1,98.72
